product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0008128,Puma Edition 365,Electronics,Puma,QuickShop,Bengaluru,8253.42,5,7840.75,1.9,45213,955,4834,2019-11-16,1,1984.82,12,Silver,M,7,True,"COD,UPI,CARD",2114.77479499511,48.42,3.32
FKP0008129,HP Prime 413,Appliances,HP,QuickShop,Delhi,17333.41,10,15600.07,2.6,31106,657,2153,2021-12-30,10,4308.88,0,White,L,10,True,"CARD,Wallet",5280.367391129789,57.13,4.25
FKP0008130,Whirlpool Ultra 891,Fashion,Whirlpool,RetailHub,Chennai,11236.86,20,8989.49,1.8,22509,78,4192,2021-08-18,1,278.51,0,Green,S,15,True,"UPI,CARD",327.5939648439039,41.67,3.18
FKP0008131,Apple Model 712,Fashion,Apple,SmartDeals,Pune,12270.33,40,7362.2,4.9,6748,271,1783,2021-11-29,10,3963.2,0,Black,L,30,True,"CARD,Wallet",4659.68993023674,34.89,4.59
FKP0008132,Nike Series 804,Home & Kitchen,Nike,BestBuy,Ahmedabad,35837.78,10,32254.0,4.0,27068,774,2838,2019-07-07,6,904.74,24,Grey,L,30,True,"UPI,CARD",992.6080120833598,36.15,3.8
FKP0008133,Prestige Model 188,Electronics,Prestige,ValueKart,Kolkata,19357.42,40,11614.45,1.6,23811,840,2986,2019-04-10,7,3109.47,24,Green,XL,10,True,"COD,UPI,CARD",3538.514186321468,89.38,4.61
FKP0008134,Philips Series 478,Home & Kitchen,Philips,BestBuy,Delhi,56537.78,40,33922.67,4.3,3758,480,2078,2020-09-25,10,1877.67,36,Silver,One Size,10,True,"UPI,CARD",2070.1006144235216,50.76,3.71
FKP0008135,Redmi Series 133,Appliances,Redmi,MegaStore,Kolkata,46771.98,40,28063.19,2.6,4013,676,274,2021-11-18,4,514.2,12,Blue,XL,30,True,"COD,UPI,CARD",565.350758344425,95.46,3.17
FKP0008136,Reebok Model 725,Electronics,Reebok,QuickShop,Pune,50153.69,40,30092.21,4.6,10990,598,1372,2020-04-13,4,735.25,12,Grey,XL,30,True,"CARD,Wallet",909.724039170352,95.04,4.42
FKP0008137,Whirlpool Edition 540,Home & Kitchen,Whirlpool,RetailHub,Hyderabad,40148.25,15,34126.01,2.1,37656,306,1885,2019-02-06,4,1097.67,6,Black,N/A,7,True,"UPI,CARD",1255.5382971421275,64.66,4.98
FKP0008138,Prestige Edition 481,Home & Kitchen,Prestige,QuickShop,Chennai,4963.77,5,4715.58,3.0,7250,650,4849,2020-05-12,6,2346.04,24,Red,S,15,True,"COD,CARD",2727.7140179116955,48.48,4.96
FKP0008139,Reebok Series 333,Beauty,Reebok,BestBuy,Hyderabad,55285.26,5,52521.0,4.6,25167,12,4658,2020-04-09,8,4750.18,0,Silver,One Size,30,True,"COD,CARD",5314.0603607553,47.21,3.6
FKP0008140,Nike Prime 715,Home & Kitchen,Nike,QuickShop,Pune,21520.2,30,15064.14,1.2,15344,723,865,2018-12-28,4,3484.15,24,White,One Size,10,True,"COD,CARD",3769.0570617330077,26.74,3.55
FKP0008141,Whirlpool Series 18,Fashion,Whirlpool,ValueKart,Mumbai,6142.26,0,6142.26,3.3,37033,238,4328,2020-10-26,9,2002.01,36,White,XL,7,True,"COD,CARD",2449.287343532876,88.12,4.0
FKP0008142,Boat Prime 22,Home & Kitchen,Boat,ValueKart,Pune,53609.62,5,50929.14,1.6,5198,442,2697,2020-10-15,3,4778.9,12,White,One Size,30,True,"COD,CARD",5045.740078484806,85.88,4.15
FKP0008143,Samsung Edition 700,Electronics,Samsung,BestBuy,Hyderabad,18425.41,5,17504.14,4.1,5997,706,1146,2018-07-18,4,1066.65,24,Black,L,10,True,"COD,UPI,CARD",1311.7213216721766,2.03,3.67
FKP0008144,Boat Series 225,Home & Kitchen,Boat,RetailHub,Kolkata,31857.33,10,28671.6,2.7,35829,757,4582,2018-06-07,2,2009.77,6,Green,S,10,True,"CARD,Wallet",2427.4618545358485,66.22,4.41
FKP0008145,Whirlpool Series 398,Mobiles,Whirlpool,QuickShop,Delhi,14331.7,5,13615.12,3.1,36553,232,928,2020-08-03,2,258.77,24,Gold,L,10,True,"COD,UPI,CARD",273.3018419997733,63.79,3.23
FKP0008146,Samsung Ultra 604,Sports,Samsung,QuickShop,Ahmedabad,56176.57,15,47750.08,3.0,18144,129,3153,2022-07-22,3,4717.39,12,Silver,L,30,True,"COD,UPI,CARD",5623.617629562172,16.78,3.31
FKP0008147,Puma Series 113,Electronics,Puma,QuickShop,Delhi,5507.33,5,5231.96,1.9,6212,729,765,2018-08-26,3,3063.38,12,Green,L,15,True,"COD,UPI,CARD",3484.158174231498,73.59,3.22
FKP0008148,Dell Ultra 343,Mobiles,Dell,BestBuy,Hyderabad,45432.44,10,40889.2,4.0,21855,768,2931,2023-05-31,3,4668.26,6,Gold,M,10,True,"CARD,Wallet",5341.450506677922,99.17,4.5
FKP0008149,Apple Ultra 380,Appliances,Apple,SuperMart,Chennai,42534.36,5,40407.64,4.0,17736,739,2067,2022-07-13,3,1938.19,36,Green,One Size,15,True,"UPI,CARD",2356.4335551070503,58.87,4.97
FKP0008150,Puma Series 637,Electronics,Puma,SuperMart,Chennai,20517.33,5,19491.46,3.2,11104,577,586,2020-06-14,7,273.05,24,Gold,M,7,True,"COD,UPI,CARD",327.56455778204435,66.35,4.36
FKP0008151,Whirlpool Series 892,Fashion,Whirlpool,UrbanRetails,Delhi,6249.29,30,4374.5,1.4,48955,742,2674,2020-01-30,6,3750.32,6,Silver,N/A,0,False,"COD,CARD",4406.673831333363,79.4,4.2
FKP0008152,Samsung Series 275,Sports,Samsung,QuickShop,Delhi,55785.57,15,47417.73,4.3,34856,457,1705,2022-10-30,10,2784.22,0,Grey,S,10,True,"CARD,Wallet",3175.219069418446,92.58,3.82
FKP0008153,Sony Edition 201,Sports,Sony,BestBuy,Pune,26170.91,40,15702.55,2.3,7968,3,1232,2019-03-11,4,4653.15,36,Green,One Size,7,True,"UPI,CARD",5613.589467099707,58.65,4.12
FKP0008154,Philips Ultra 571,Fashion,Philips,ValueKart,Bengaluru,47267.3,50,23633.65,1.7,35539,543,4453,2023-05-31,2,1711.62,0,Gold,One Size,10,True,"CARD,Wallet",2083.65899543462,65.16,3.36
FKP0008155,Boat Edition 279,Sports,Boat,BestBuy,Chennai,51398.87,15,43689.04,1.6,23327,828,3959,2021-07-28,1,1454.19,0,Green,XL,10,True,"COD,CARD",1575.4031554180124,39.08,3.12
FKP0008156,Prestige Series 252,Fashion,Prestige,RetailHub,Kolkata,34178.0,40,20506.8,3.1,16150,886,3334,2019-12-03,5,856.37,0,White,N/A,15,True,"COD,CARD",937.7182324295588,10.52,3.08
FKP0008157,LG Ultra 285,Mobiles,LG,UrbanRetails,Bengaluru,57735.95,50,28867.98,4.8,38125,290,3961,2021-05-07,11,3114.66,12,Silver,L,15,True,"COD,UPI,CARD",3341.38493470784,6.54,4.7
FKP0008158,LG Ultra 492,Appliances,LG,SmartDeals,Delhi,57801.3,0,57801.3,1.6,4667,498,30,2022-04-01,6,3860.35,12,Blue,N/A,30,True,"CARD,Wallet",4795.334518412797,84.66,3.9
FKP0008159,Whirlpool Prime 991,Beauty,Whirlpool,SmartDeals,Delhi,30989.41,15,26341.0,3.4,14850,369,1214,2019-11-13,9,496.98,36,Gold,L,10,True,"UPI,CARD",605.9909091877454,62.95,4.03
FKP0008160,Nike Series 637,Electronics,Nike,ValueKart,Bengaluru,38508.63,50,19254.31,4.3,37248,657,3590,2019-12-12,8,1802.09,36,Grey,XL,30,True,"CARD,Wallet",1972.0882524027977,44.08,3.44
FKP0008161,Prestige Series 361,Fashion,Prestige,BestBuy,Chennai,47523.34,5,45147.17,1.1,14103,555,4497,2019-02-04,6,335.85,24,Red,XL,0,False,"UPI,CARD",376.9506304494906,84.69,4.5
FKP0008162,Puma Model 384,Electronics,Puma,RetailHub,Kolkata,921.42,10,829.28,3.5,17310,585,1685,2021-05-25,9,482.17,12,Gold,S,15,True,"COD,CARD",591.524082671497,68.33,3.38
FKP0008163,Redmi Series 198,Appliances,Redmi,MegaStore,Chennai,1957.55,10,1761.8,3.1,14676,712,3272,2019-07-06,2,94.34,12,Red,S,10,True,"COD,UPI,CARD",115.25633046469184,88.07,4.4
FKP0008164,Prestige Ultra 520,Mobiles,Prestige,SmartDeals,Delhi,22678.71,5,21544.77,2.1,4852,733,2853,2023-03-10,6,3703.23,12,Silver,N/A,10,True,"COD,UPI,CARD",4624.94709902579,98.56,4.52
FKP0008165,Samsung Series 444,Beauty,Samsung,QuickShop,Mumbai,23453.47,30,16417.43,4.7,19612,500,3972,2020-01-27,5,264.18,12,Blue,N/A,0,False,"UPI,CARD",288.00402504137236,70.76,3.35
FKP0008166,Boat Model 225,Appliances,Boat,BestBuy,Mumbai,12187.84,40,7312.7,1.5,40928,512,4769,2022-07-11,2,266.52,36,Gold,One Size,7,True,"CARD,Wallet",311.1034340036107,22.31,4.36
FKP0008167,HP Model 439,Mobiles,HP,QuickShop,Kolkata,52508.82,40,31505.29,2.9,42756,679,4500,2018-04-08,1,522.58,12,White,L,0,False,"COD,UPI,CARD",566.2311060271408,3.69,4.6
FKP0008168,LG Ultra 727,Sports,LG,SuperMart,Delhi,40262.85,5,38249.71,3.2,46677,204,3667,2020-05-20,3,2322.88,36,White,L,15,True,"CARD,Wallet",2545.6291231700934,47.47,3.58
FKP0008169,Apple Model 780,Electronics,Apple,BestBuy,Pune,47731.97,20,38185.58,2.5,3283,74,1359,2021-09-24,3,2021.16,24,Gold,L,0,False,"CARD,Wallet",2495.588288274695,10.85,4.57
FKP0008170,HP Series 391,Toys,HP,UrbanRetails,Ahmedabad,30830.88,5,29289.34,4.5,28620,51,3110,2021-03-09,8,1005.08,0,Red,N/A,30,True,"COD,CARD",1187.4759038785808,21.06,4.47
FKP0008171,Sony Edition 383,Beauty,Sony,MegaStore,Kolkata,18115.5,15,15398.18,4.5,19374,136,708,2020-12-03,2,2646.73,24,Grey,One Size,7,True,"COD,UPI,CARD",3071.362908262973,60.47,4.43
FKP0008172,LG Edition 884,Sports,LG,SmartDeals,Mumbai,2488.54,40,1493.12,4.9,21365,242,2852,2021-06-14,11,3647.27,24,Silver,L,10,True,"CARD,Wallet",4361.745295654094,8.59,3.71
FKP0008173,Puma Ultra 420,Appliances,Puma,SmartDeals,Ahmedabad,6717.68,20,5374.14,1.4,16356,561,938,2019-11-21,11,170.27,6,Silver,L,30,True,"UPI,CARD",186.25921536146257,41.44,4.56
FKP0008174,Apple Model 296,Beauty,Apple,SuperMart,Delhi,45439.74,30,31807.82,1.1,39199,860,1699,2020-10-26,8,1922.04,36,Gold,M,7,True,"UPI,CARD",2274.83640769315,69.4,3.1
FKP0008175,LG Ultra 471,Sports,LG,ValueKart,Chennai,7718.83,20,6175.06,5.0,22809,636,3453,2022-05-14,6,4708.42,24,White,L,15,True,"COD,UPI,CARD",5204.9562447862145,20.95,3.58
FKP0008176,HP Ultra 194,Mobiles,HP,SmartDeals,Chennai,53833.95,50,26916.98,3.9,384,520,3979,2021-09-08,2,3775.22,0,Green,XL,0,False,"COD,UPI,CARD",4162.451867460602,1.17,4.99
FKP0008177,LG Series 595,Fashion,LG,SuperMart,Kolkata,27360.19,10,24624.17,4.9,8688,535,4385,2018-09-21,5,162.49,24,Blue,One Size,0,False,"UPI,CARD",202.51944033379513,92.15,3.9
FKP0008178,Reebok Series 144,Electronics,Reebok,RetailHub,Kolkata,7884.83,10,7096.35,2.8,26885,48,1101,2021-05-27,10,924.75,24,Green,One Size,15,True,"CARD,Wallet",1030.769355098294,30.36,4.36
FKP0008179,Reebok Model 599,Home & Kitchen,Reebok,QuickShop,Pune,1467.11,0,1467.11,1.8,47368,701,2323,2019-06-24,8,516.76,24,Gold,XL,0,False,"COD,UPI,CARD",563.7781305737078,18.97,4.22
FKP0008180,Apple Prime 712,Home & Kitchen,Apple,ValueKart,Mumbai,48801.75,15,41481.49,4.5,11585,876,1856,2021-01-07,5,1036.59,12,Gold,S,15,True,"CARD,Wallet",1284.8889618439696,58.9,4.47
FKP0008181,Apple Series 244,Mobiles,Apple,MegaStore,Pune,38484.34,30,26939.04,2.6,1064,850,2413,2020-04-25,1,3891.53,36,Blue,One Size,0,False,"UPI,CARD",4210.387846040128,83.84,3.22
FKP0008182,Apple Ultra 843,Appliances,Apple,UrbanRetails,Mumbai,19700.5,0,19700.5,2.3,36233,934,291,2019-04-28,1,2044.65,24,Silver,One Size,15,True,"CARD,Wallet",2173.7333210907454,97.17,4.6
FKP0008183,LG Edition 112,Electronics,LG,QuickShop,Chennai,42905.34,15,36469.54,1.9,20540,974,1142,2022-05-21,5,4790.43,12,Grey,S,10,True,"CARD,Wallet",5327.902462029836,5.49,4.44
FKP0008184,Dell Model 748,Appliances,Dell,ValueKart,Kolkata,30582.13,20,24465.7,4.6,37439,141,3099,2022-07-01,9,152.54,36,Black,L,30,True,"COD,UPI,CARD",175.62994949128068,37.02,3.21
FKP0008185,Samsung Ultra 286,Electronics,Samsung,BestBuy,Hyderabad,43459.3,20,34767.44,5.0,46213,269,2427,2018-05-06,1,1057.76,12,White,N/A,0,False,"UPI,CARD",1190.5645868815775,18.07,4.68
FKP0008186,Dell Model 833,Mobiles,Dell,MegaStore,Hyderabad,12301.58,10,11071.42,1.5,42342,642,4001,2021-05-27,1,4086.33,24,Black,One Size,30,True,"CARD,Wallet",4335.157713568138,60.28,4.68
FKP0008187,Redmi Ultra 251,Electronics,Redmi,RetailHub,Bengaluru,39299.25,20,31439.4,3.8,4868,429,986,2021-03-21,8,1123.83,0,Grey,S,30,True,"CARD,Wallet",1284.965343005613,94.11,3.26
FKP0008188,Apple Prime 578,Fashion,Apple,RetailHub,Bengaluru,29518.84,5,28042.9,4.2,21402,749,2671,2022-02-06,7,241.62,12,Gold,One Size,7,True,"COD,CARD",280.0662836748321,13.68,3.02
FKP0008189,Dell Series 452,Appliances,Dell,MegaStore,Ahmedabad,50279.36,20,40223.49,3.0,42076,50,1418,2020-08-03,2,3709.65,0,Blue,XL,10,True,"CARD,Wallet",4326.955579432934,78.53,3.07
FKP0008190,Whirlpool Prime 886,Mobiles,Whirlpool,SmartDeals,Kolkata,42882.61,10,38594.35,4.3,43694,31,4171,2021-12-12,6,2520.03,24,Green,XL,30,True,"CARD,Wallet",2994.092905653917,40.42,3.66
FKP0008191,Adidas Model 400,Fashion,Adidas,QuickShop,Pune,36712.19,20,29369.75,4.3,36455,445,4424,2018-11-05,10,2832.77,0,Gold,N/A,30,True,"COD,CARD",3455.1606454004386,3.05,4.29
FKP0008192,Boat Model 210,Electronics,Boat,UrbanRetails,Mumbai,506.47,15,430.5,3.9,29753,743,2391,2020-12-02,8,4861.72,0,Black,One Size,0,False,"UPI,CARD",5617.121911970261,43.28,3.26
FKP0008193,HP Edition 159,Mobiles,HP,UrbanRetails,Pune,37982.37,15,32285.01,3.1,27720,318,4478,2019-11-15,6,3196.08,24,Silver,N/A,15,True,"UPI,CARD",3582.9452966456674,47.02,4.05
FKP0008194,Nike Model 829,Electronics,Nike,RetailHub,Bengaluru,36026.07,20,28820.86,2.8,25581,963,3737,2019-10-29,10,563.86,12,Gold,N/A,15,True,"COD,CARD",674.6449189176411,65.82,3.82
FKP0008195,Adidas Ultra 992,Appliances,Adidas,ValueKart,Ahmedabad,59694.26,5,56709.55,1.6,32143,131,4534,2021-11-23,9,4158.88,24,White,N/A,10,True,"CARD,Wallet",4833.640582946708,84.41,3.1
FKP0008196,Dell Ultra 766,Mobiles,Dell,QuickShop,Hyderabad,23619.71,50,11809.86,2.5,47349,339,1383,2021-07-09,3,4297.31,36,Grey,M,30,True,"UPI,CARD",5210.453916695897,12.21,4.06
FKP0008197,HP Ultra 163,Electronics,HP,MegaStore,Delhi,40110.2,0,40110.2,2.3,32359,659,2306,2019-07-21,1,3294.23,6,Gold,N/A,7,True,"CARD,Wallet",3585.0515928797117,88.24,3.99
FKP0008198,Philips Edition 494,Appliances,Philips,UrbanRetails,Ahmedabad,12249.9,40,7349.94,1.7,36623,450,70,2018-09-06,6,1145.22,36,Green,One Size,15,True,"UPI,CARD",1330.8286036278134,95.65,4.87
FKP0008199,Reebok Series 835,Fashion,Reebok,RetailHub,Delhi,54001.02,30,37800.71,1.7,44945,625,3778,2020-07-03,11,1902.19,0,Black,L,30,True,"CARD,Wallet",2124.0192067407343,16.95,4.06
FKP0008200,Philips Prime 19,Toys,Philips,UrbanRetails,Hyderabad,36194.38,0,36194.38,4.5,7040,436,3950,2021-04-03,7,3706.93,0,Red,S,15,True,"CARD,Wallet",4403.833057255957,13.44,3.29
FKP0008201,Dell Prime 190,Fashion,Dell,RetailHub,Delhi,21655.66,30,15158.96,2.4,11246,511,2921,2019-02-23,1,2914.25,6,Black,L,15,True,"CARD,Wallet",3235.380900757762,1.8,4.54
FKP0008202,Boat Ultra 441,Electronics,Boat,SuperMart,Bengaluru,4821.58,20,3857.26,2.0,13319,358,4443,2021-12-06,9,1190.09,36,Silver,L,10,True,"CARD,Wallet",1477.4586129872864,23.45,4.28
FKP0008203,Prestige Prime 521,Mobiles,Prestige,SuperMart,Mumbai,34349.67,30,24044.77,4.5,23308,491,3907,2022-09-02,5,2221.12,36,Silver,L,30,True,"UPI,CARD",2413.2103272109057,41.19,3.46
FKP0008204,Boat Edition 147,Home & Kitchen,Boat,QuickShop,Hyderabad,9372.69,5,8904.06,1.8,34015,629,4023,2022-04-24,4,4471.59,0,Black,One Size,15,True,"COD,CARD",5112.744790380098,54.07,4.38
FKP0008205,Puma Ultra 924,Fashion,Puma,QuickShop,Chennai,24331.76,50,12165.88,3.0,45019,755,4217,2021-06-16,5,1742.77,36,Grey,N/A,30,True,"CARD,Wallet",1948.34033599909,2.88,4.58
FKP0008206,LG Model 879,Fashion,LG,MegaStore,Ahmedabad,9263.28,30,6484.3,3.3,19290,695,2159,2019-09-05,2,1669.64,6,Green,S,0,False,"COD,UPI,CARD",1961.8944815787272,91.59,4.67
FKP0008207,Philips Ultra 655,Appliances,Philips,MegaStore,Chennai,45367.7,50,22683.85,1.0,15878,52,2628,2023-02-12,10,4663.71,36,Red,XL,10,True,"UPI,CARD",5422.79172663981,80.2,4.68
FKP0008208,Whirlpool Model 539,Sports,Whirlpool,MegaStore,Mumbai,5529.45,40,3317.67,4.3,12023,147,3991,2019-03-26,6,2500.3,0,Red,One Size,15,True,"COD,UPI,CARD",2909.286263558628,2.8,4.05
FKP0008209,Whirlpool Model 556,Home & Kitchen,Whirlpool,UrbanRetails,Delhi,15075.96,20,12060.77,4.3,21623,530,233,2018-06-24,9,1947.86,12,Black,M,10,True,"COD,CARD",2055.255967553319,41.34,3.27
FKP0008210,Puma Series 747,Electronics,Puma,SuperMart,Chennai,56850.86,10,51165.77,2.6,49897,409,1244,2019-10-02,11,1841.41,0,Black,N/A,30,True,"COD,CARD",2140.2940458474445,8.2,4.11
FKP0008211,Redmi Prime 333,Toys,Redmi,RetailHub,Pune,50718.28,20,40574.62,4.3,26581,733,2162,2023-01-12,1,4391.68,24,Gold,XL,15,True,"COD,CARD",5053.842562633994,76.06,4.5
FKP0008212,Dell Series 814,Mobiles,Dell,RetailHub,Chennai,23190.54,15,19711.96,3.3,4268,397,1152,2021-03-05,3,1880.79,6,Blue,S,30,True,"COD,UPI,CARD",2332.5865760326474,67.6,4.89
FKP0008213,Prestige Ultra 508,Sports,Prestige,MegaStore,Kolkata,42521.44,0,42521.44,4.3,39053,886,4506,2021-12-14,6,1324.64,6,Black,S,7,True,"COD,UPI,CARD",1629.60096636681,76.27,4.32
FKP0008214,Nike Edition 317,Electronics,Nike,SuperMart,Hyderabad,8177.03,5,7768.18,1.5,8433,500,151,2018-09-01,11,3744.2,24,Black,S,7,True,"UPI,CARD",4250.908980759259,58.49,3.85
FKP0008215,Dell Series 266,Beauty,Dell,MegaStore,Ahmedabad,15062.97,20,12050.38,1.5,47791,101,4781,2019-06-24,3,3469.65,0,Silver,M,0,False,"UPI,CARD",4064.6121041550505,69.3,4.52
FKP0008216,HP Model 585,Toys,HP,ValueKart,Delhi,4046.37,5,3844.05,4.2,38734,51,1213,2018-11-22,1,2304.13,0,Black,XL,7,True,"COD,CARD",2761.31488831422,18.13,3.43
FKP0008217,Redmi Ultra 889,Fashion,Redmi,QuickShop,Delhi,48925.33,15,41586.53,4.0,1287,510,3648,2023-02-09,7,1969.85,36,Gold,M,7,True,"COD,UPI,CARD",2134.1549788434195,48.32,4.95
FKP0008218,Philips Series 591,Beauty,Philips,SuperMart,Mumbai,58650.51,50,29325.26,3.3,22286,67,848,2018-05-26,4,242.84,24,Blue,XL,15,True,"CARD,Wallet",269.9332777739225,95.38,4.58
FKP0008219,Nike Model 58,Fashion,Nike,RetailHub,Pune,36532.94,40,21919.76,2.8,49428,164,3277,2019-12-31,7,4419.31,36,Gold,N/A,30,True,"COD,UPI,CARD",5107.9923485764775,72.68,3.87
FKP0008220,LG Ultra 417,Fashion,LG,ValueKart,Hyderabad,26533.04,20,21226.43,3.3,36975,25,2445,2019-06-01,9,1122.47,6,White,L,10,True,"COD,UPI,CARD",1250.393753431555,10.46,4.92
FKP0008221,Puma Edition 111,Beauty,Puma,QuickShop,Mumbai,1903.06,50,951.53,2.6,46756,39,4969,2019-09-27,1,2229.42,6,Silver,L,10,True,"COD,CARD",2645.7302320120216,30.73,3.22
FKP0008222,LG Series 717,Toys,LG,QuickShop,Bengaluru,13442.71,10,12098.44,2.5,3532,103,1337,2022-01-19,8,3256.34,36,Blue,S,0,False,"COD,CARD",3699.7697428912734,27.74,4.29
FKP0008223,Nike Series 177,Appliances,Nike,BestBuy,Mumbai,26256.82,20,21005.46,4.5,714,432,3304,2022-11-24,9,3492.36,36,Red,L,30,True,"UPI,CARD",4082.2525258092437,52.74,4.78
FKP0008224,Boat Prime 71,Beauty,Boat,QuickShop,Bengaluru,49767.24,20,39813.79,4.7,33484,725,895,2022-11-26,4,3264.24,6,Green,S,10,True,"CARD,Wallet",3999.578346025419,17.56,4.07
FKP0008225,Boat Ultra 230,Electronics,Boat,SuperMart,Delhi,36455.9,10,32810.31,2.6,22968,740,2027,2018-03-09,1,4273.48,36,Grey,N/A,30,True,"COD,UPI,CARD",5289.37707113049,24.77,3.8
FKP0008226,Redmi Series 843,Sports,Redmi,UrbanRetails,Mumbai,12373.88,50,6186.94,2.3,42215,189,1200,2021-04-02,5,2407.58,24,Red,M,0,False,"COD,CARD",2538.5202161979437,81.39,3.77
FKP0008227,Reebok Ultra 270,Sports,Reebok,SuperMart,Pune,35971.95,0,35971.95,4.4,13408,898,3812,2020-04-02,7,4819.7,0,Silver,L,0,False,"CARD,Wallet",5612.450069771676,37.76,3.1
FKP0008228,Adidas Model 497,Beauty,Adidas,SuperMart,Ahmedabad,18382.09,0,18382.09,3.5,8248,845,4061,2020-08-05,7,4601.65,6,Black,L,7,True,"CARD,Wallet",4960.217574799497,97.27,4.03
FKP0008229,Samsung Series 869,Electronics,Samsung,RetailHub,Hyderabad,37438.59,0,37438.59,4.2,43114,925,2876,2022-09-22,11,2024.46,12,White,XL,10,True,"CARD,Wallet",2167.728041664082,95.98,3.7
FKP0008230,Whirlpool Model 654,Appliances,Whirlpool,RetailHub,Pune,2864.43,5,2721.21,4.5,38800,937,4528,2020-03-08,1,4864.11,0,Blue,L,7,True,"COD,CARD",5645.839156176078,29.44,4.66
FKP0008231,Boat Ultra 108,Sports,Boat,RetailHub,Kolkata,50813.88,20,40651.1,2.4,23393,36,1904,2018-10-29,8,1999.1,36,Black,M,0,False,"CARD,Wallet",2464.2774253786056,43.85,4.69
FKP0008232,Nike Model 470,Electronics,Nike,ValueKart,Pune,10376.06,0,10376.06,2.6,20808,588,2735,2019-09-30,7,3706.58,36,Silver,XL,30,True,"COD,CARD",4475.050341381583,36.8,4.32
FKP0008233,Apple Series 772,Appliances,Apple,ValueKart,Chennai,56428.01,40,33856.81,1.0,49685,251,1500,2023-02-07,2,3671.67,24,Gold,XL,30,True,"COD,CARD",4392.619107459374,63.97,3.75
FKP0008234,Apple Prime 352,Electronics,Apple,SmartDeals,Kolkata,37490.94,0,37490.94,4.8,4894,280,455,2018-10-20,6,2470.7,6,Grey,XL,7,True,"CARD,Wallet",2742.756822088412,42.83,4.2
FKP0008235,Dell Edition 276,Fashion,Dell,BestBuy,Hyderabad,16730.05,15,14220.54,1.3,24276,316,1356,2021-01-31,7,4201.05,36,Gold,L,15,True,"CARD,Wallet",5171.506178830654,93.67,3.81
FKP0008236,Adidas Series 379,Sports,Adidas,MegaStore,Chennai,34315.37,5,32599.6,3.4,26575,448,894,2023-05-08,6,2603.58,12,Grey,S,7,True,"CARD,Wallet",2939.4133935218747,23.26,3.14
FKP0008237,Prestige Model 378,Appliances,Prestige,SmartDeals,Chennai,7488.66,5,7114.23,4.7,1382,613,3546,2023-05-04,9,1758.0,0,White,XL,10,True,"COD,CARD",2195.6413592919275,56.07,4.72
FKP0008238,Reebok Prime 583,Sports,Reebok,MegaStore,Mumbai,48290.52,20,38632.42,3.5,34331,460,115,2020-01-09,9,2855.21,36,Black,One Size,10,True,"UPI,CARD",3311.3920156813924,53.74,3.58
FKP0008239,Adidas Ultra 580,Fashion,Adidas,UrbanRetails,Hyderabad,621.38,10,559.24,4.6,43046,424,4390,2020-10-09,11,2492.78,6,Grey,S,30,True,"COD,CARD",2921.2046911849575,27.33,4.62
FKP0008240,Nike Edition 964,Beauty,Nike,QuickShop,Delhi,30682.88,40,18409.73,2.6,14549,36,2286,2019-06-20,9,1116.76,0,Grey,L,0,False,"COD,CARD",1258.2945823963946,34.98,3.72
FKP0008241,Apple Series 839,Fashion,Apple,UrbanRetails,Hyderabad,18324.2,30,12826.94,4.8,21758,413,2004,2018-03-09,7,3225.86,12,Gold,One Size,0,False,"CARD,Wallet",3707.6919809712376,71.13,3.41
FKP0008242,Redmi Model 273,Sports,Redmi,QuickShop,Ahmedabad,23868.76,0,23868.76,2.0,36339,287,1339,2019-09-26,3,4292.41,0,Black,N/A,0,False,"UPI,CARD",4862.43726583493,89.82,4.47
FKP0008243,Redmi Series 362,Sports,Redmi,SuperMart,Chennai,17808.99,5,16918.54,3.7,10671,268,3020,2018-02-16,1,2618.81,24,Red,N/A,15,True,"UPI,CARD",3226.481155184588,54.08,4.36
FKP0008244,Reebok Prime 30,Toys,Reebok,QuickShop,Delhi,44522.79,30,31165.95,3.6,45802,713,859,2023-04-27,6,1764.25,6,Black,One Size,7,True,"CARD,Wallet",1883.6967990760704,34.54,4.55
FKP0008245,Dell Edition 431,Appliances,Dell,QuickShop,Ahmedabad,52149.42,15,44327.01,1.2,41204,648,2809,2022-05-13,5,143.09,6,White,S,30,True,"COD,UPI,CARD",168.6985407158225,1.43,4.27
FKP0008246,Adidas Series 134,Beauty,Adidas,ValueKart,Delhi,14169.0,15,12043.65,2.9,23071,994,4469,2020-01-28,3,2636.03,36,Red,S,10,True,"UPI,CARD",2806.6646262446643,70.57,4.25
FKP0008247,Reebok Edition 369,Fashion,Reebok,RetailHub,Ahmedabad,57619.05,50,28809.52,1.3,30949,241,3106,2018-11-22,11,982.22,12,Red,L,0,False,"COD,UPI,CARD",1106.231691403942,96.75,4.51
FKP0008248,Nike Model 898,Appliances,Nike,QuickShop,Bengaluru,16802.29,15,14281.95,3.8,30200,530,2955,2022-03-05,11,4806.21,0,Blue,One Size,15,True,"COD,UPI,CARD",5933.120223201245,11.72,4.41
